track_id,x0_m,slope_rad,x_at_detector_m,passed_veto,cherenkov_rejected,survives_cherenkov,misidentified_as_electron,fake_charge,fake_energy_gev
65.0,-0.018769804833068105,-0.021080405556719868,-0.16211656261876323,False,False,False,False,0.0,
66.0,-0.01324378262008832,-0.007007362219974665,-0.06089384571591604,False,False,False,False,0.0,
67.0,0.00040161523639957306,-0.01737118590963357,-0.1177224489491087,False,False,False,False,0.0,
68.0,-0.0172089020183631,-0.015589827047202017,-0.12321972593933682,False,False,False,False,0.0,
69.0,0.019664247676445843,-0.012942790102888135,-0.06834672502319347,False,False,False,False,0.0,
70.0,-0.007146152642793152,0.028210406882319253,0.18468461415697776,False,False,False,False,0.0,
71.0,-0.0194905525900875,-0.022818107473313073,-0.1746536834086164,False,False,False,False,0.0,
72.0,0.007974516101084166,0.0006598106322097492,0.01246122840011046,False,False,False,False,0.0,
73.0,-0.01832991874279762,-0.00405605522984926,-0.04591109430577259,False,False,False,False,0.0,
74.0,0.0014883722356307436,0.012193609862920108,0.08440491930348747,False,False,False,False,0.0,
75.0,-0.012025955286955,-0.00039495682447995823,-0.014711661693418716,False,False,False,False,0.0,
76.0,0.00482099529553258,0.010366075093959443,0.0753103059344568,False,False,False,False,0.0,
77.0,-0.013318100732085064,-0.0005156174179834147,-0.016824299174372285,False,False,False,False,0.0,
78.0,-0.005716017085555823,0.0108013283472813,0.06773301567595702,False,False,False,False,0.0,
79.0,0.02709405922640633,-0.008288153062203278,-0.02926538159657596,False,False,False,False,0.0,
80.0,-0.006621003986728834,0.0003420076768829753,-0.0042953517839246025,False,False,False,False,0.0,
81.0,-0.027957295214480156,0.01840044110590693,0.09716570430568697,False,False,False,False,0.0,
82.0,-0.04243232326457514,0.013064895802450271,0.046408968192086696,False,False,False,False,0.0,
83.0,0.009173430346612353,0.009959283235481016,0.07689655634788325,False,False,False,False,0.0,
84.0,-0.035241609124647855,-0.01920481387503801,-0.1658343434749063,False,False,False,False,0.0,
85.0,0.004975249752335818,-0.04428023551303701,-0.29613035173631586,False,False,False,False,0.0,
86.0,-0.032055783120756035,-0.0009796756220510942,-0.038717577350703476,False,False,False,False,0.0,
87.0,-0.011831515867256235,-0.01854045582169085,-0.13790661545475402,True,True,False,False,0.0,
88.0,0.027753053814551617,-0.002263758955618298,0.012359492916347192,False,False,False,False,0.0,
89.0,-0.023787133982478916,0.008096408465522942,0.031268443583077093,False,False,False,False,0.0,
90.0,0.009004197904804471,0.0015166521919538728,0.019317432810090806,False,False,False,False,0.0,
91.0,-0.014301482884315809,0.01926622676270516,0.11670885910207927,False,False,False,False,0.0,
92.0,-0.005932497931355102,0.009063037384518208,0.055696156283368714,False,False,False,False,0.0,
93.0,0.03265507367879245,0.00496945643514104,0.06644737743775153,False,False,False,False,0.0,
94.0,-0.011122897865780025,0.016326784918477583,0.09989923957986753,False,False,False,False,0.0,
95.0,0.016999965800837246,-0.0009492720492677077,0.010544915865816833,False,False,False,False,0.0,
96.0,-0.002106424526591795,0.005184341733096429,0.03314709925846392,False,False,False,False,0.0,
97.0,0.028688852496049192,0.017649242119011414,0.1487036989053268,False,False,False,False,0.0,
98.0,-0.007167771794586026,-0.010003610754814414,-0.07519232492732404,False,False,False,False,0.0,
99.0,-0.016569003682596145,0.002630154617884578,0.0013160477190189875,False,False,False,False,0.0,
100.0,0.020601449804419403,-0.004574198106002633,-0.010503097316398497,False,False,False,False,0.0,
101.0,-0.013575573142609678,-0.011915220722080566,-0.09459907405275753,False,False,False,False,0.0,
102.0,0.0037207778844912665,-0.004092905645979125,-0.024110980508166784,False,False,False,False,0.0,
103.0,-0.01270266987819059,-0.002803833759329313,-0.03176873944162992,False,False,False,False,0.0,
104.0,0.004434049680830113,-0.00013166359849861676,0.0035387372110395185,False,False,False,False,0.0,
105.0,-0.02039923627711447,-0.016334449040619623,-0.1314734897533279,False,False,False,False,0.0,
106.0,0.02153981449215755,-0.01388191351349941,-0.07285719739963843,False,False,False,False,0.0,
107.0,-0.007386972601024637,-0.009696001570640673,-0.07331978328138121,False,False,False,False,0.0,
108.0,-0.0004420545669815662,-0.003071565520741839,-0.02132870010802607,False,False,False,False,0.0,
109.0,-0.017897132543692455,-0.007279987206615532,-0.06740104554867807,False,False,False,False,0.0,
110.0,0.01740140525267424,-0.0008853654015128256,0.011380920522387027,False,False,False,False,0.0,
111.0,-0.0002456935532397914,0.02285366741251314,0.15515924485184956,False,False,False,False,0.0,
112.0,0.016740552171800253,-0.006187323187072446,-0.025333245500292374,False,False,False,False,0.0,
113.0,0.0030035697127822076,0.0022424574197788924,0.018252280167278676,False,False,False,False,0.0,
114.0,-0.016015498702518446,-0.006030404414213339,-0.05702224871916915,False,False,False,False,0.0,
115.0,-0.0035822300653240925,0.004776917159277414,0.02890080661776232,False,False,False,False,0.0,
116.0,0.005507290391936236,-0.019961206794050897,-0.13022891580760987,False,False,False,False,0.0,
117.0,0.025210733248037256,-0.017510828388424732,-0.09386289979325092,False,False,False,False,0.0,
118.0,0.031148340193726285,0.00029215090027639534,0.03313496631560577,False,False,False,False,0.0,
119.0,-0.014759784275640776,-0.011207942315945772,-0.09097379202407202,False,False,False,False,0.0,
120.0,0.00726066089472524,-0.004160749192960888,-0.021032433617408794,False,False,False,False,0.0,
121.0,-0.03147617533880852,-0.020763602537447506,-0.17266867259345153,False,False,False,False,0.0,
122.0,-0.01446118358744844,-0.021644664252781158,-0.16164490050636032,False,False,False,False,0.0,
123.0,0.03721495948951391,-0.013514734423997591,-0.05468523459366971,False,False,False,False,0.0,
124.0,0.0064935594211118055,0.012279831610225946,0.08999641437064823,False,False,False,False,0.0,
125.0,-0.03329144533750503,0.01188528067795558,0.047528463272592913,False,False,False,False,0.0,
126.0,-0.04681439830399636,0.004272734490017276,-0.017759803771878885,False,False,False,False,0.0,
127.0,-0.03473186544962847,-0.015229815385047122,-0.13829461006794888,False,False,False,False,0.0,
128.0,-0.031584252198906204,0.007612867380993764,0.020183245991851388,False,False,False,False,0.0,
129.0,-0.010445069846168126,-0.019091777530596887,-0.14026915705422696,False,False,False,False,0.0,
130.0,0.010742894714985551,0.002427792017759348,0.027251880435749117,False,False,False,False,0.0,
131.0,0.018261978038188513,-0.00666928645441301,-0.02708916985181995,False,False,False,False,0.0,
132.0,0.011817395228590275,0.012593503951183731,0.09745322209663965,False,False,False,False,0.0,
133.0,-0.0015101012431617054,0.004649576702581931,0.030107020334395426,False,False,False,False,0.0,
134.0,-0.0027928383428194137,0.005405931674045888,0.03396749704069262,False,False,False,False,0.0,
135.0,0.007207595725171659,-0.029369134793291025,-0.1925025208692073,False,False,False,False,0.0,
136.0,0.04426704673279194,-0.01123874705097533,-0.032156433213840305,False,False,False,False,0.0,
137.0,-0.005415363932363174,-0.0013764814249030892,-0.01477543762170418,False,False,False,False,0.0,
138.0,0.024067368362248164,-0.010389344736907594,-0.04658017584872347,False,False,False,False,0.0,
139.0,0.015791313284224468,0.011143255965500731,0.09156545384962943,False,False,False,False,0.0,
140.0,0.024686466713953494,0.025650091835537122,0.19910709119560593,False,False,False,False,0.0,
141.0,0.04277049914969021,-0.01251011630102254,-0.04229829169726307,False,False,False,False,0.0,
142.0,-0.010067093087272484,-0.0003010137346386764,-0.012113986482815482,False,False,False,False,0.0,
143.0,0.013461430638185022,0.010341630685662519,0.08378451930069014,False,False,False,False,0.0,
144.0,-0.0004346770450737042,-0.0422986914376049,-0.28806577882078704,False,False,False,False,0.0,
145.0,0.03045588978459635,-0.0028424670438482284,0.011127113886428397,False,False,False,False,0.0,
146.0,0.020149411162481583,0.005285886836524555,0.056093441650848556,False,False,False,False,0.0,
147.0,0.007179684243682487,0.002793392939461007,0.026174756232017333,False,False,False,False,0.0,
148.0,0.022116152469416957,0.015574477963360154,0.128022602620266,False,False,False,False,0.0,
149.0,-0.028268982611249466,-0.03065004181738171,-0.2366892669694451,False,False,False,False,0.0,
150.0,-0.011174315075387818,0.0016748257411557381,0.00021449996447120076,False,False,False,False,0.0,
151.0,-0.036903956318464305,0.006440719927050641,0.006892939185480056,False,False,False,False,0.0,
152.0,-0.003739118562913406,0.028561452557771524,0.19047875882993295,False,False,False,False,0.0,
153.0,0.008484577370943573,-0.0009713400369899456,0.0018794651194119424,False,False,False,False,0.0,
154.0,-0.018631204524375694,0.038026568568418684,0.23994946174087137,False,False,False,False,0.0,
155.0,-0.002675096592515086,-0.012405976232318748,-0.08703573497228256,False,False,False,False,0.0,
156.0,0.009096525386759485,-0.03353521988903276,-0.2189429698586633,False,False,False,False,0.0,
157.0,-0.004911458120260331,0.02554674028549064,0.16880637582107602,False,False,False,False,0.0,
158.0,-0.017491032328544643,0.029760959866594036,0.18488349476429478,False,False,False,False,0.0,
159.0,-0.035369872098164265,-0.006704858283990871,-0.08096290842930218,False,False,False,False,0.0,
160.0,-0.040594411887037885,-0.013687626862560726,-0.1336702745524508,False,False,False,False,0.0,
161.0,0.03135291041576144,-0.008137935886596163,-0.023985053613092472,False,False,False,False,0.0,
162.0,0.038337152910126904,-0.014066304846202402,-0.05731372004404943,False,False,False,False,0.0,
163.0,-0.0012415774402704583,-0.028672554879950407,-0.1962149506239332,False,False,False,False,0.0,
164.0,0.0351203715268726,-0.017173515153472117,-0.0816595315167378,False,False,False,False,0.0,
165.0,0.004848247934385353,-0.022695002933784392,-0.1494777720153485,False,False,False,False,0.0,
