event_id,energy_gev,mean_decay_length_m,decay_z_m,opening_angle_rad,in_decay_volume,detected,x_plus_at_detector_m,x_minus_at_detector_m,slope_plus_rad,slope_minus_rad,energy_plus_gev,energy_minus_gev
123.0,0.2505955354174645,2.0329820979040583,0.08195977246686696,0.0697362794898497,False,False,,,,,,
124.0,0.20840675528977326,1.6907212727495915,4.124371203136591,0.0936359878620279,True,False,0.11904603443495206,-0.11904603443495206,0.044492731792432336,-0.044492731792432336,0.10945182938021707,0.09451731091883774
125.0,0.24800527864632502,2.0119683729949975,2.242224597401237,0.04988781776494854,True,False,-0.008636367326775429,0.008636367326775429,-0.001894864613524204,0.001894864613524204,0.14605686736897977,0.09736170739667856
126.0,0.34643886100081006,2.8105209506610986,2.5823921395580776,0.04013826450054066,True,False,-0.08459947219876865,0.08459947219876865,-0.02005863868764326,0.02005863868764326,0.19760137813563397,0.13080938673773998
127.0,0.26658687392279146,2.1627134789867073,1.630293927877065,0.06218935146910087,False,False,,,,,,
128.0,0.25786418004676726,2.091949726288906,0.03440297951836389,0.09487289960859226,False,False,,,,,,
129.0,0.4065984775661753,3.298572037806031,0.867714076048754,0.052308648894282724,False,False,,,,,,
130.0,0.39537300413890497,3.207504228157624,8.085397739133436,0.04219318924889308,False,False,,,,,,
131.0,0.293411901871477,2.380334281785946,8.004759190452063,0.05108351683514178,False,False,,,,,,
132.0,0.47068527829825235,3.818482811089414,0.2812339569757125,0.041470856992676206,False,False,,,,,,
133.0,0.3476316629401963,2.8201976792791,1.0469857792573978,0.07361118173669721,False,False,,,,,,
134.0,0.2410240206940147,1.9553321986343748,0.795191146248084,0.07656849694357296,False,False,,,,,,
135.0,0.3564761919608088,2.8919498321390624,1.0414323343804288,0.06387188686297347,False,False,,,,,,
136.0,0.32210176428720777,2.6130837463178924,4.977281647149846,0.05376647274949788,True,False,-0.001384267070008271,0.001384267070008271,-0.0007594519843637478,0.0007594519843637478,0.16687359322545123,0.15614338155266463
137.0,0.4167974638802584,3.3813123649980468,1.5848316723404943,0.046665291010106746,False,False,,,,,,
138.0,0.2583838266629265,2.096165412997483,0.41455070176147313,0.08349992853734342,False,False,,,,,,
139.0,0.3524272630210217,2.8591024789866597,0.44334816639117836,0.07009730411174736,False,False,,,,,,
140.0,0.42189189167454233,3.4226414353168404,1.9137974473432866,0.04479562663511054,False,False,,,,,,
141.0,0.3838723509843295,3.1142039946219136,5.628367295148244,0.06811703713426864,True,False,-0.015328509634785908,0.015328509634785908,-0.013083033250360997,0.013083033250360997,0.16156445357783747,0.22411000342222812
142.0,0.27805858175073883,2.2557788905781444,2.0546109518006714,0.05352850788008198,False,False,,,,,,
143.0,0.3501020419435966,2.8402388834473395,3.547948260923092,0.04614310888931125,True,False,-0.03891747150818808,0.03891747150818808,-0.0119670517662904,0.0119670517662904,0.21349956598925265,0.13818977541401742
144.0,0.23690129135446228,1.9218861321358183,0.6071168165959231,0.08368382251078291,False,False,,,,,,
145.0,0.40310792914376237,3.270254604126252,0.5670368106796182,0.05025032808606216,False,False,,,,,,
146.0,0.2971904350642028,2.4109880215836283,1.2368672695728462,0.06634816190730956,False,False,,,,,,
147.0,0.3428485533901964,2.781394210289659,10.116217391283593,0.06438102065507678,False,False,,,,,,
148.0,0.23784636195168443,1.9295531147187577,0.5098067375177165,0.07802956459183197,False,False,,,,,,
149.0,0.32700264443819405,2.6528426414407864,8.853827218166158,0.0441735228956226,False,False,,,,,,
150.0,0.37644916409807005,3.053982626256267,2.0049627569284496,0.043180452158298674,False,False,,,,,,
151.0,0.35552440282746645,2.8842283447396913,1.6112880845026432,0.04296913804312318,False,False,,,,,,
152.0,0.4576312588095528,3.7125807331373606,3.6037078976291603,0.05309302423712623,True,False,0.05760482138547144,-0.05760482138547144,0.018022389550299,-0.018022389550299,0.2128243214073034,0.26217844252892525
153.0,0.20090405461049238,1.6298548405463957,1.2580700262945015,0.09776261164304154,False,False,,,,,,
154.0,0.30231267134604944,2.452542691122658,6.610403538364046,0.059908797944103954,False,False,,,,,,
155.0,0.3971231131652011,3.22170216793302,0.7141067509984519,0.06413321586532997,False,False,,,,,,
156.0,0.170067124051132,1.3796870645042008,1.5619068482776726,0.16696223056373524,False,False,,,,,,
157.0,0.3051605500373711,2.4756464003998975,4.882024679849418,0.05593105612061696,True,True,0.03760513603399808,-0.03760513603399808,0.019606684006260137,-0.019606684006260137,0.13448523179895033,0.1735803275293941
158.0,0.46685809464645955,3.7874343894304876,0.425889837723101,0.041885187692826564,False,False,,,,,,
159.0,0.42505595439972477,3.4483102201426576,1.592927976774609,0.057654186833666604,False,False,,,,,,
160.0,0.40189884745704385,3.260445804380847,1.6155607363838802,0.06777842416209323,False,False,,,,,,
161.0,0.40366410053674573,3.2747666018496666,0.6152474743966443,0.03157876906984518,False,False,,,,,,
162.0,0.4476429747143942,3.6315497494033138,1.3116121288168807,0.04232038457137008,False,False,,,,,,
163.0,0.39662800595050807,3.2176855596469336,0.728790270471258,0.05699142345942842,False,False,,,,,,
